# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.contentStorage.recordsDecompressionTimeUs,1781854880930000000,1781854941107000000,8588
VFS.contentStorage.recordsUncompressedSize,1781854880930000000,1781854941107000000,0
VFS.contentStorage.recordsRead,1781854880930000000,1781854941107000000,155
VFS.contentStorage.recordsStoredCompressed,1781854880930000000,1781854941107000000,0
VFS.cache.segmentsCreated,1781854880930000000,1781854941107000000,88
VFS.invertedFileNameIndex.requests,1781854880930000000,1781854941107000000,12
VFS.fileByIdCache.hits,1781854880930000000,1781854941107000000,0
VFS.cache.segments,1781854880930000000,1781854941107000000,88.0
VFS.fileChildByName,1781854880930000000,1781854941107000000,5375
FileNameCache.totalMisses,1781854880930000000,1781854941107000000,32960
FileNameCache.queries,1781854880930000000,1781854941107000000,907584
VFS.cache.filesCreated,1781854880930000000,1781854941107000000,16652
VFS.contentStorage.recordsStored,1781854880930000000,1781854941107000000,0
VFS.contentStorage.recordsStoredSize,1781854880930000000,1781854941107000000,0
VFS.cache.directoriesCreated,1781854880930000000,1781854941107000000,1413
Indexes.stubs.lookupDurationAvgMs,1781854880930000000,1781854941107000000,0.0
Indexes.stubs.lookups,1781854880930000000,1781854941107000000,2785
Indexing.writer_1.totalTimeSpentWritingMs,1781854880930000000,1781854941107000000,154
Indexes.allKeys.lookupDurationMaxMs,1781854880930000000,1781854941107000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1781854880930000000,1781854941107000000,0.0
Indexes.entries.lookupDurationAvgMs,1781854880930000000,1781854941107000000,0.0
Indexes.stubs.lookupDurationMaxMs,1781854880930000000,1781854941107000000,0.0
Indexes.allKeys.lookups,1781854880930000000,1781854941107000000,2
Indexing.cache.totalCacheMisses,1781854880930000000,1781854941107000000,2986
Indexes.entries.lookupDurationMaxMs,1781854880930000000,1781854941107000000,0.0
Indexing.writesQueuedMax,1781854880930000000,1781854941107000000,0
Indexing.totalTimeIndexersSleptMs,1781854880930000000,1781854941107000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1781854880930000000,1781854941107000000,170
Indexes.allKeys.lookupDuration90PMs,1781854880930000000,1781854941107000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1781854880930000000,1781854941107000000,246
Indexing.writesQueuedMin,1781854880930000000,1781854941107000000,9223372036854775807
Indexing.writer_3.totalTimeSpentWritingMs,1781854880930000000,1781854941107000000,365
Indexing.cache.totalCacheEvicted,1781854880930000000,1781854941107000000,2400
Indexes.entries.lookupDuration90PMs,1781854880930000000,1781854941107000000,0.0
Indexing.cache.totalCacheAccesses,1781854880930000000,1781854941107000000,7551
Indexes.stubs.lookupDuration90PMs,1781854880930000000,1781854941107000000,0.0
Indexes.entries.lookups,1781854880930000000,1781854941107000000,56
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781854880930000000,1781854941107000000,16
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781854880930000000,1781854941107000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781854880930000000,1781854941107000000,955
workspaceModel.to.snapshot.ms,1781854880930000000,1781854941107000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781854880930000000,1781854941107000000,27
workspaceModel.check.recursive.update.ms,1781854880930000000,1781854941107000000,0
workspaceModel.initializing.ms,1781854880930000000,1781854941107000000,15
workspaceModel.full.replace.project.model.ms,1781854880930000000,1781854941107000000,44
workspaceModel.update.unloaded.entities.ms,1781854880930000000,1781854941107000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781854880930000000,1781854941107000000,97
workspaceModel.updates.precise.ms,1781854880930000000,1781854941107000000,71
workspaceModel.cachedValueWithParameters.from.cache.count,1781854880930000000,1781854941107000000,12094
workspaceModel.init.bridges.ms,1781854880930000000,1781854941107000000,19
workspaceModel.updates.count,1781854880930000000,1781854941107000000,3
workspaceModel.replace.project.model.ms,1781854880930000000,1781854941107000000,0
workspaceModel.cachedValue.from.cache.count,1781854880930000000,1781854941107000000,181
workspaceModel.workspaceFileIndexData.init.ms,1781854880930000000,1781854941107000000,501
workspaceModel.on.changed.ms,1781854880930000000,1781854941107000000,237
workspaceModel.pre.handlers.ms,1781854880930000000,1781854941107000000,2
workspaceModel.cachedValueWithParameters.total.get.count,1781854880930000000,1781854941107000000,12097
workspaceModel.loading.total.ms,1781854880930000000,1781854941107000000,758
workspaceModel.cachedValue.clear.count,1781854880930000000,1781854941107000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1781854880930000000,1781854941107000000,0
workspaceModel.cachedValue.total.get.count,1781854880930000000,1781854941107000000,199
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781854880930000000,1781854941107000000,2091
workspaceModel.loading.from.cache.ms,1781854880930000000,1781854941107000000,733
workspaceModel.cachedValueWithParameters.calculated.count,1781854880930000000,1781854941107000000,3
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781854880930000000,1781854941107000000,0
workspaceModel.collect.changes.ms,1781854880930000000,1781854941107000000,1
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781854880930000000,1781854941107000000,0
workspaceModel.cachedValue.calculated.count,1781854880930000000,1781854941107000000,18
workspaceModel.entityStorageSnapshotImpl.instances.count,1781854880930000000,1781854941107000000,22
workspaceModel.updates.ms,1781854880930000000,1781854941107000000,531
workspaceModel.on.before.changed.ms,1781854880930000000,1781854941107000000,220
workspaceModel.cachedValueWithParameters.clear.count,1781854880930000000,1781854941107000000,0
workspaceModel.workspaceFileIndexData.instances.count,1781854880930000000,1781854941107000000,1
writeAction.max.wait.ms,1781854941107000000,1781854993178000000,21
LowMemory.gcOverloaded,1781854941107000000,1781854993178000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1781854941107000000,1781854993178000000,3490
LowMemory.gcLoad,1781854941107000000,1781854993178000000,0.002124137201481803
DiskQueryRelay.tasksRequested,1781854941107000000,1781854993178000000,12
writeAction.median.wait.ms,1781854941107000000,1781854993178000000,0
writeAction.count,1781854941107000000,1781854993178000000,3
writeAction.wait.ms,1781854941107000000,1781854993178000000,0
DiskQueryRelay.taskExecutionTotalTimeUs,1781854941107000000,1781854993178000000,1237
DiskQueryRelay.tasksExecuted,1781854941107000000,1781854993178000000,12
JVM.usedNativeBytes,1781854941107000000,1781854993178000000,455563880
MEM.ramMinusFileMappingsBytes,1781854941107000000,1781854993178000000,1345503232
JVM.committedHeapBytes,1781854941107000000,1781854993178000000,649068544
MEM.ramBytes,1781854941107000000,1781854993178000000,2077077504
JVM.totalTimeAtSafepointsMs,1781854941107000000,1781854993178000000,345
JVM.totalTimeToSafepointsMs,1781854941107000000,1781854993178000000,1
MEM.fileMappingsRamBytes,1781854941107000000,1781854993178000000,718651392
JVM.GC.collectionTimesMs,1781854941107000000,1781854993178000000,343
JVM.newThreadsCount,1781854941107000000,1781854993178000000,14
JVM.maxThreadCount,1781854941107000000,1781854993178000000,148
MEM.ramPlusSwapMinusFileMappingsBytes,1781854941107000000,1781854993178000000,1345503232
JVM.maxHeapBytes,1781854941107000000,1781854993178000000,2147483648
JVM.totalBytesAllocated,1781854941107000000,1781854993178000000,147209680
OS.loadAverage,1781854941107000000,1781854993178000000,1.69384765625
JVM.threadCount,1781854941107000000,1781854993178000000,117
JVM.usedHeapBytes,1781854941107000000,1781854993178000000,431903152
JVM.totalCpuTimeMs,1781854941107000000,1781854993178000000,19480
JVM.totalDirectByteBuffersBytes,1781854941107000000,1781854993178000000,10622977
JVM.totalSafepointCount,1781854941107000000,1781854993178000000,5
JVM.GC.collections,1781854941107000000,1781854993178000000,4
cacheStateStorage.get.duration,1781854941107000000,1781854993178000000,0
cacheStateStorage.set.duration,1781854941107000000,1781854993178000000,14
cacheStateStorage.set.counter,1781854941107000000,1781854993178000000,11
cacheStateStorage.get.counter,1781854941107000000,1781854993178000000,0
NonBlockingReadAction.failedExecutionTimeUs,1781854941107000000,1781854993178000000,0
NonBlockingReadAction.finalizedExecutionsCount,1781854941107000000,1781854993178000000,8
AWTEventQueue.dispatchTimeTotalNS,1781854941107000000,1781854993178000000,2753854758
NonBlockingReadAction.failedExecutionsCount,1781854941107000000,1781854993178000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1781854941107000000,1781854993178000000,6760
compiler.ArtifactManagerBridge.commit.ms,1781854941107000000,1781854993178000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1781854941107000000,1781854993178000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1781854941107000000,1781854993178000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1781854941107000000,1781854993178000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1781854941107000000,1781854993178000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1781854941107000000,1781854993178000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1781854941107000000,1781854993178000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1781854941107000000,1781854993178000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1781854941107000000,1781854993178000000,0
FilePageCache.disposedBuffers,1781854941107000000,1781854993178000000,617
StorageLockContext.competingThreads.max,1781854941107000000,1781854993178000000,0
DirectByteBufferAllocator.misses,1781854941107000000,1781854993178000000,13
StorageLockContext.competingThreads.avg,1781854941107000000,1781854993178000000,0.0
StorageLockContext.competingThreads.90P,1781854941107000000,1781854993178000000,0
FilePageCache.pageHits,1781854941107000000,1781854993178000000,0
FilePageCache.maxRegisteredFiles,1781854941107000000,1781854993178000000,1652
FilePageCache.totalPageDisposalsUs,1781854941107000000,1781854993178000000,61
FilePageCache.pageFastCacheHits,1781854941107000000,1781854993178000000,127
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1781854941107000000,1781854993178000000,10510336
FilePageCache.maxCacheSizeInBytes,1781854941107000000,1781854993178000000,629153792
FileChannelInterruptsRetryer.totalRetriedAttempts,1781854941107000000,1781854993178000000,0
DirectByteBufferAllocator.disposed,1781854941107000000,1781854993178000000,606
FilePageCache.uncachedFileAccess,1781854941107000000,1781854993178000000,26
DirectByteBufferAllocator.hits,1781854941107000000,1781854993178000000,0
FilePageCache.capacityInBytes,1781854941107000000,1781854993178000000,629145600
FilePageCache.pageLoads,1781854941107000000,1781854993178000000,13
DirectByteBufferAllocator.reclaimed,1781854941107000000,1781854993178000000,56
FilePageCache.totalPageLoadsUs,1781854941107000000,1781854993178000000,22834
FilePageCache.pageLoadsAboveSizeThreshold,1781854941107000000,1781854993178000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1781854941107000000,1781854993178000000,52494336
jps.facet.change.listener.init.bridge.ms,1781854941107000000,1781854993178000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1781854941107000000,1781854993178000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1781854941107000000,1781854993178000000,0
jps.project.serializers.load.ms,1781854941107000000,1781854993178000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1781854941107000000,1781854993178000000,0
jps.global.get.library.by.name.ms,1781854941107000000,1781854993178000000,0
workspaceModel.global.updates.count,1781854941107000000,1781854993178000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1781854941107000000,1781854993178000000,0
workspaceModel.mutableEntityStorage.entities.ms,1781854941107000000,1781854993178000000,0
workspaceModel.load.cache.from.file.ms,1781854941107000000,1781854993178000000,0
workspaceModel.save.cache.to.file.ms,1781854941107000000,1781854993178000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1781854941107000000,1781854993178000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1781854941107000000,1781854993178000000,0
jps.save.global.entities.ms,1781854941107000000,1781854993178000000,14
jps.artifact.entities.serializer.load.entities.ms,1781854941107000000,1781854993178000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1781854941107000000,1781854993178000000,0
workspaceModel.global.updates.ms,1781854941107000000,1781854993178000000,0
jps.app.storage.content.reader.load.component.ms,1781854941107000000,1781854993178000000,0
workspaceModel.moduleBridge.before.changed.ms,1781854941107000000,1781854993178000000,0
jps.storage.jps.conf.reader.load.component.ms,1781854941107000000,1781854993178000000,0
workspaceModel.load.cache.metadata.from.file.ms,1781854941107000000,1781854993178000000,0
jps.apply.loaded.storage.ms,1781854941107000000,1781854993178000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1781854941107000000,1781854993178000000,0
jps.library.entities.serializer.save.entities.ms,1781854941107000000,1781854993178000000,0
jps.load.project.to.empty.storage.ms,1781854941107000000,1781854993178000000,0
workspaceModel.mutableEntityStorage.instances.count,1781854941107000000,1781854993178000000,0
jps.load.initial.state.ms,1781854941107000000,1781854993178000000,0
workspaceModel.global.apply.state.to.project.ms,1781854941107000000,1781854993178000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1781854941107000000,1781854993178000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1781854941107000000,1781854993178000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1781854941107000000,1781854993178000000,0
jps.project.serializers.save.ms,1781854941107000000,1781854993178000000,0
jps.module.iml.entities.serializer.save.entities.ms,1781854941107000000,1781854993178000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1781854941107000000,1781854993178000000,0
jps.save.changed.project.entities.ms,1781854941107000000,1781854993178000000,0
jps.app.storage.content.writer.save.component.ms,1781854941107000000,1781854993178000000,8
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1781854941107000000,1781854993178000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1781854941107000000,1781854993178000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1781854941107000000,1781854993178000000,0
jps.module.iml.entities.serializer.load.entities.ms,1781854941107000000,1781854993178000000,0
jps.facet.change.listener.process.change.events.ms,1781854941107000000,1781854993178000000,0
