# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.reclaimed,1781862962620000000,1781863022648000000,40
FilePageCache.pageLoads,1781862962620000000,1781863022648000000,604
FilePageCache.pageHits,1781862962620000000,1781863022648000000,0
MappedFileStorage.totalPagesMapped,1781862962620000000,1781863022648000000,11
MappedFileStorage.storages,1781862962620000000,1781863022648000000,11
DirectByteBufferAllocator.disposed,1781862962620000000,1781863022648000000,0
StorageLockContext.competingThreads.max,1781862962620000000,1781863022648000000,11
cacheStateStorage.set.counter,1781862962620000000,1781863022648000000,3
cacheStateStorage.set.duration,1781862962620000000,1781863022648000000,32
cacheStateStorage.get.counter,1781862962620000000,1781863022648000000,31
cacheStateStorage.get.duration,1781862962620000000,1781863022648000000,480
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1781862962620000000,1781863022648000000,8
compiler.ArtifactManagerBridge.addArtifact.ms,1781862962620000000,1781863022648000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1781862962620000000,1781863022648000000,0
compiler.ArtifactManagerBridge.commit.ms,1781862962620000000,1781863022648000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1781862962620000000,1781863022648000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1781862962620000000,1781863022648000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1781862962620000000,1781863022648000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1781862962620000000,1781863022648000000,1
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1781862962620000000,1781863022648000000,0
FlushQueue.waitingTimeAvgNs,1781862962620000000,1781863022648000000,6.363010987764512E8
FlushQueue.tasksExecuted,1781862962620000000,1781863022648000000,2429
FlushQueue.waitingTimeMaxNs,1781862962620000000,1781863022648000000,3238002687
AWTEventQueue.dispatchTimeTotalNS,1781862962620000000,1781863022648000000,23371325106
AWTEventQueue.dispatchTimeAvgNs,1781862962620000000,1781863022648000000,8990481.594459407
ReadAction.executionsCount,1781862962620000000,1781863022648000000,3571
WriteAction.executionsCount,1781862962620000000,1781863022648000000,7
FlushQueue.queueSize90P,1781862962620000000,1781863022648000000,166
AWTEventQueue.eventsDispatched,1781862962620000000,1781863022648000000,2599
NonBlockingReadAction.finalizedExecutionsCount,1781862962620000000,1781863022648000000,52
FlushQueue.waitingTime90PNs,1781862962620000000,1781863022648000000,1744830463
FlushQueue.executionTimeMaxNs,1781862962620000000,1781863022648000000,1493172223
NonBlockingReadAction.failedExecutionsCount,1781862962620000000,1781863022648000000,0
AWTEventQueue.dispatchTime90PNs,1781862962620000000,1781863022648000000,12255231
FlushQueue.executionTime90PNs,1781862962620000000,1781863022648000000,2342911
NonBlockingReadAction.failedExecutionTimeUs,1781862962620000000,1781863022648000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1781862962620000000,1781863022648000000,862613
AWTEventQueue.dispatchTimeMaxNs,1781862962620000000,1781863022648000000,1493172223
FlushQueue.queueSizeMax,1781862962620000000,1781863022648000000,271
FlushQueue.executionTimeAvgNs,1781862962620000000,1781863022648000000,5429845.467270481
FlushQueue.queueSizeAvg,1781862962620000000,1781863022648000000,61.851790860436395
workspaceModel.moduleManagerBridge.build.module.graph.ms,1781862962620000000,1781863022648000000,10
workspaceModel.mutableEntityStorage.add.entity.ms,1781862962620000000,1781863022648000000,188
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1781862962620000000,1781863022648000000,18
jps.facet.change.listener.init.bridge.ms,1781862962620000000,1781863022648000000,2
jps.facet.change.listener.process.change.events.ms,1781862962620000000,1781863022648000000,12
jps.global.initialize.library.bridges.ms,1781862962620000000,1781863022648000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1781862962620000000,1781863022648000000,0
jps.global.get.libraries.ms,1781862962620000000,1781863022648000000,3
workspaceModel.moduleBridge.update.option.ms,1781862962620000000,1781863022648000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1781862962620000000,1781863022648000000,0
workspaceModel.global.updates.count,1781862962620000000,1781863022648000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1781862962620000000,1781863022648000000,0
jps.save.changed.project.entities.ms,1781862962620000000,1781863022648000000,0
jps.load.project.to.empty.storage.ms,1781862962620000000,1781863022648000000,730
workspaceModel.mutableEntityStorage.put.entity.ms,1781862962620000000,1781863022648000000,44
jps.facet.change.listener.before.change.events.ms,1781862962620000000,1781863022648000000,0
jps.global.get.library.ms,1781862962620000000,1781863022648000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1781862962620000000,1781863022648000000,12
workspaceModel.mutableEntityStorage.entities.by.source.ms,1781862962620000000,1781863022648000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1781862962620000000,1781863022648000000,19
jps.artifact.entities.serializer.save.entities.ms,1781862962620000000,1781863022648000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1781862962620000000,1781863022648000000,0
jps.global.get.library.by.name.ms,1781862962620000000,1781863022648000000,0
jps.module.iml.entities.serializer.save.entities.ms,1781862962620000000,1781863022648000000,0
workspaceModel.global.updates.ms,1781862962620000000,1781863022648000000,16
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1781862962620000000,1781863022648000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1781862962620000000,1781863022648000000,133
workspaceModel.mutableEntityStorage.hasReferrers.ms,1781862962620000000,1781863022648000000,0
workspaceModel.save.cache.to.file.ms,1781862962620000000,1781863022648000000,269
workspaceModel.load.cache.from.file.ms,1781862962620000000,1781863022648000000,748
jps.module.iml.entities.serializer.load.entities.ms,1781862962620000000,1781863022648000000,358
jps.app.storage.content.reader.load.component.ms,1781862962620000000,1781863022648000000,8
workspaceModel.moduleBridge.facet.initialization.ms,1781862962620000000,1781863022648000000,60
jps.project.serializers.load.ms,1781862962620000000,1781863022648000000,470
workspaceModel.mutableEntityStorage.has.same.entities.ms,1781862962620000000,1781863022648000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1781862962620000000,1781863022648000000,875
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1781862962620000000,1781863022648000000,6
jps.reload.project.entities.ms,1781862962620000000,1781863022648000000,0
workspaceModel.sync.entities.ms,1781862962620000000,1781863022648000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1781862962620000000,1781863022648000000,56
workspaceModel.mutableEntityStorage.remove.entity.ms,1781862962620000000,1781863022648000000,0
jps.global.handle.changed.events.ms,1781862962620000000,1781863022648000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1781862962620000000,1781863022648000000,612
jps.library.entities.serializer.save.entities.ms,1781862962620000000,1781863022648000000,0
jps.artifact.entities.serializer.load.entities.ms,1781862962620000000,1781863022648000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1781862962620000000,1781863022648000000,2
workspaceModel.global.apply.state.to.project.ms,1781862962620000000,1781863022648000000,237
jps.storage.jps.conf.reader.load.component.ms,1781862962620000000,1781863022648000000,7
workspaceModel.mutableEntityStorage.resolve.ms,1781862962620000000,1781863022648000000,0
workspaceModel.load.cache.metadata.from.file.ms,1781862962620000000,1781863022648000000,43
workspaceModel.mutableEntityStorage.entities.ms,1781862962620000000,1781863022648000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1781862962620000000,1781863022648000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1781862962620000000,1781863022648000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1781862962620000000,1781863022648000000,0
workspaceModel.mutableEntityStorage.instances.count,1781862962620000000,1781863022648000000,33
workspaceModel.orphan.listener.update.ms,1781862962620000000,1781863022648000000,8
jps.global.initialize.library.bridges.after.loading.ms,1781862962620000000,1781863022648000000,4
jps.project.serializers.save.ms,1781862962620000000,1781863022648000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1781862962620000000,1781863022648000000,3
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1781862962620000000,1781863022648000000,0
workspaceModel.moduleBridge.before.changed.ms,1781862962620000000,1781863022648000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1781862962620000000,1781863022648000000,6
workspaceModel.mutableEntityStorage.modify.entity.ms,1781862962620000000,1781863022648000000,13
jps.apply.loaded.storage.ms,1781862962620000000,1781863022648000000,134
jps.load.initial.state.ms,1781862962620000000,1781863022648000000,70
workspaceModel.mutableEntityStorage.replace.by.source.ms,1781862962620000000,1781863022648000000,91
jps.library.entities.serializer.load.entities.ms,1781862962620000000,1781863022648000000,0
jps.global.handle.before.change.events.ms,1781862962620000000,1781863022648000000,0
workspaceModel.do.save.caches.ms,1781862962620000000,1781863022648000000,376
jps.save.global.entities.ms,1781862962620000000,1781863022648000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1781862962620000000,1781863022648000000,3
writeAction.count,1781863022648000000,1781863082648000000,4
writeAction.median.wait.ms,1781863022648000000,1781863082648000000,0
DiskQueryRelay.tasksRequested,1781863022648000000,1781863082648000000,455
DiskQueryRelay.taskExecutionTotalTimeUs,1781863022648000000,1781863082648000000,629578
writeAction.max.wait.ms,1781863022648000000,1781863082648000000,24
writeAction.wait.ms,1781863022648000000,1781863082648000000,3
parser.JAVA.size.bytes,1781863022648000000,1781863082648000000,508
lexer.JAVA.time.ns,1781863022648000000,1781863082648000000,289374
lexer.JAVA.size.bytes,1781863022648000000,1781863082648000000,508
DiskQueryRelay.tasksExecuted,1781863022648000000,1781863082648000000,453
parser.JAVA.time.ns,1781863022648000000,1781863082648000000,11162897
DiskQueryRelay.taskWaitingTotalTimeUs,1781863022648000000,1781863082648000000,766004
LowMemory.gcLoad,1781863022648000000,1781863082648000000,0.0030156676292363038
LowMemory.gcOverloaded,1781863022648000000,1781863082648000000,0
FileNameCache.totalMisses,1781863022648000000,1781863082648000000,128
VFS.fileChildByName,1781863022648000000,1781863082648000000,1908
VFS.contentStorage.recordsStored,1781863022648000000,1781863082648000000,0
VFS.rootsCount,1781863022648000000,1781863082648000000,12.0
VFS.cache.directoriesCreated,1781863022648000000,1781863082648000000,3
FileNameCache.queries,1781863022648000000,1781863082648000000,37056
VFS.cache.filesCreated,1781863022648000000,1781863082648000000,7646
VFS.contentStorage.recordsStoredSize,1781863022648000000,1781863082648000000,0
VFS.contentStorage.recordsStoredCompressed,1781863022648000000,1781863082648000000,0
VFS.cache.segments,1781863022648000000,1781863082648000000,62.0
VFS.folderCaseSensitivityReads,1781863022648000000,1781863082648000000,0
VFS.contentStorage.recordsUncompressedSize,1781863022648000000,1781863082648000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1781863022648000000,1781863082648000000,1233
VFS.contentStorage.recordsReadDecompressed,1781863022648000000,1781863082648000000,5
VFS.contentStorage.recordsRead,1781863022648000000,1781863082648000000,97
VFS.cache.segmentsCreated,1781863022648000000,1781863082648000000,0
VFS.fileByIdCache.hits,1781863022648000000,1781863082648000000,0
VFS.invertedFileNameIndex.requests,1781863022648000000,1781863082648000000,2
VFS.contentStorage.recordsReadSize,1781863022648000000,1781863082648000000,173298
VFS.fileByIdCache.misses,1781863022648000000,1781863082648000000,89
VFS.contentStorage.recordsDeduplicated,1781863022648000000,1781863082648000000,4
Indexing.writer_3.totalTimeSpentWritingMs,1781863022648000000,1781863082648000000,289
Indexes.stubs.lookups,1781863022648000000,1781863082648000000,1097
Indexing.cache.totalCacheMisses,1781863022648000000,1781863082648000000,1571
Indexes.stubs.lookupDurationAvgMs,1781863022648000000,1781863082648000000,0.26071103008204194
Indexes.stubs.lookupDurationMaxMs,1781863022648000000,1781863082648000000,11.0
Indexing.writer_0.totalTimeSpentWritingMs,1781863022648000000,1781863082648000000,126
Indexing.writer_1.totalTimeSpentWritingMs,1781863022648000000,1781863082648000000,124
Indexing.writesQueuedMin,1781863022648000000,1781863082648000000,0
Indexes.entries.lookupDurationMaxMs,1781863022648000000,1781863082648000000,6.0
Indexing.cache.totalCacheEvicted,1781863022648000000,1781863082648000000,1652
Indexing.writesQueuedMax,1781863022648000000,1781863082648000000,16
Indexes.stubs.lookupDuration90PMs,1781863022648000000,1781863082648000000,1.0
Indexes.allKeys.lookupDurationAvgMs,1781863022648000000,1781863082648000000,0.0
Indexes.allKeys.lookups,1781863022648000000,1781863082648000000,1
Indexing.totalTimeIndexersSleptMs,1781863022648000000,1781863082648000000,0
Indexes.allKeys.lookupDurationMaxMs,1781863022648000000,1781863082648000000,0.0
Indexes.entries.lookupDurationAvgMs,1781863022648000000,1781863082648000000,1.2352941176470589
Indexing.writer_2.totalTimeSpentWritingMs,1781863022648000000,1781863082648000000,180
Indexes.allKeys.lookupDuration90PMs,1781863022648000000,1781863082648000000,0.0
Indexes.entries.lookups,1781863022648000000,1781863082648000000,16
Indexes.entries.lookupDuration90PMs,1781863022648000000,1781863082648000000,6.0
Indexing.cache.totalCacheAccesses,1781863022648000000,1781863082648000000,2859
Indexing.writesQueuedAvg,1781863022648000000,1781863082648000000,0.14414414414414414
JVM.usedNativeBytes,1781863022648000000,1781863082648000000,436127376
JVM.maxThreadCount,1781863022648000000,1781863082648000000,136
JVM.maxHeapBytes,1781863022648000000,1781863082648000000,2147483648
MEM.ramPlusSwapMinusFileMappingsBytes,1781863022648000000,1781863082648000000,1387528192
JVM.GC.collections,1781863022648000000,1781863082648000000,5
MEM.ramMinusFileMappingsBytes,1781863022648000000,1781863082648000000,1387528192
JVM.totalTimeToSafepointsMs,1781863022648000000,1781863082648000000,1
MEM.ramBytes,1781863022648000000,1781863082648000000,2117435392
JVM.committedHeapBytes,1781863022648000000,1781863082648000000,615514112
MEM.fileMappingsRamBytes,1781863022648000000,1781863082648000000,716800000
JVM.GC.collectionTimesMs,1781863022648000000,1781863082648000000,330
JVM.totalDirectByteBuffersBytes,1781863022648000000,1781863082648000000,61992961
JVM.totalSafepointCount,1781863022648000000,1781863082648000000,5
JVM.totalBytesAllocated,1781863022648000000,1781863082648000000,447817408
JVM.totalCpuTimeMs,1781863022648000000,1781863082648000000,21520
JVM.newThreadsCount,1781863022648000000,1781863082648000000,22
JVM.threadCount,1781863022648000000,1781863082648000000,83
JVM.totalTimeAtSafepointsMs,1781863022648000000,1781863082648000000,332
OS.loadAverage,1781863022648000000,1781863082648000000,1.95703125
JVM.usedHeapBytes,1781863022648000000,1781863082648000000,530136184
workspaceModel.updates.ms,1781863022648000000,1781863082648000000,0
workspaceModel.cachedValue.total.get.count,1781863022648000000,1781863082648000000,15
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781863022648000000,1781863082648000000,4
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781863022648000000,1781863082648000000,52
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781863022648000000,1781863082648000000,0
workspaceModel.full.replace.project.model.ms,1781863022648000000,1781863082648000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781863022648000000,1781863082648000000,0
workspaceModel.check.recursive.update.ms,1781863022648000000,1781863082648000000,0
workspaceModel.cachedValue.clear.count,1781863022648000000,1781863082648000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781863022648000000,1781863082648000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781863022648000000,1781863082648000000,4
workspaceModel.on.changed.ms,1781863022648000000,1781863082648000000,0
workspaceModel.to.snapshot.ms,1781863022648000000,1781863082648000000,0
workspaceModel.cachedValue.calculated.count,1781863022648000000,1781863082648000000,1
workspaceModel.cachedValueWithParameters.total.get.count,1781863022648000000,1781863082648000000,4010
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781863022648000000,1781863082648000000,0
workspaceModel.updates.precise.ms,1781863022648000000,1781863082648000000,0
workspaceModel.loading.from.cache.ms,1781863022648000000,1781863082648000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1781863022648000000,1781863082648000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1781863022648000000,1781863082648000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1781863022648000000,1781863082648000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781863022648000000,1781863082648000000,0
workspaceModel.workspaceFileIndexData.instances.count,1781863022648000000,1781863082648000000,0
workspaceModel.on.before.changed.ms,1781863022648000000,1781863082648000000,0
workspaceModel.pre.handlers.ms,1781863022648000000,1781863082648000000,0
workspaceModel.cachedValue.from.cache.count,1781863022648000000,1781863082648000000,14
workspaceModel.replace.project.model.ms,1781863022648000000,1781863082648000000,0
workspaceModel.loading.total.ms,1781863022648000000,1781863082648000000,0
workspaceModel.cachedValueWithParameters.clear.count,1781863022648000000,1781863082648000000,0
workspaceModel.init.bridges.ms,1781863022648000000,1781863082648000000,0
workspaceModel.collect.changes.ms,1781863022648000000,1781863082648000000,0
workspaceModel.initializing.ms,1781863022648000000,1781863082648000000,0
workspaceModel.updates.count,1781863022648000000,1781863082648000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1781863022648000000,1781863082648000000,4010
workspaceModel.workspaceFileIndexData.init.ms,1781863022648000000,1781863082648000000,0
workspaceModel.update.unloaded.entities.ms,1781863022648000000,1781863082648000000,0
