# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
NonBlockingReadAction.failedExecutionsCount,1781868628251000000,1781868688267000000,0
AWTEventQueue.dispatchTimeMaxNs,1781868628251000000,1781868688267000000,1853882367
FlushQueue.queueSizeAvg,1781868628251000000,1781868688267000000,42.40151120375195
AWTEventQueue.dispatchTimeTotalNS,1781868628251000000,1781868688267000000,26713191809
ReadAction.executionsCount,1781868628251000000,1781868688267000000,35379
FlushQueue.executionTime90PNs,1781868628251000000,1781868688267000000,1605631
FlushQueue.tasksExecuted,1781868628251000000,1781868688267000000,3838
FlushQueue.waitingTimeAvgNs,1781868628251000000,1781868688267000000,3.814123969046378E8
FlushQueue.executionTimeMaxNs,1781868628251000000,1781868688267000000,1845493759
NonBlockingReadAction.finalizedExecutionTimeUs,1781868628251000000,1781868688267000000,1010560
AWTEventQueue.eventsDispatched,1781868628251000000,1781868688267000000,4749
FlushQueue.queueSize90P,1781868628251000000,1781868688267000000,135
FlushQueue.waitingTime90PNs,1781868628251000000,1781868688267000000,1300234239
FlushQueue.queueSizeMax,1781868628251000000,1781868688267000000,303
FlushQueue.executionTimeAvgNs,1781868628251000000,1781868688267000000,3496813.4299114123
DirectByteBufferAllocator.hits,1781868628251000000,1781868688267000000,37
StorageLockContext.competingThreads.avg,1781868628251000000,1781868688267000000,0.33620689655172414
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1781868628251000000,1781868688267000000,5402115
StreamlinedBlobStorage.recordsAllocated,1781868628251000000,1781868688267000000,60713
FileChannelInterruptsRetryer.totalRetriedAttempts,1781868628251000000,1781868688267000000,0
FilePageCache.totalPageDisposalsUs,1781868628251000000,1781868688267000000,12387
FilePageCache.disposedBuffers,1781868628251000000,1781868688267000000,40
FilePageCache.totalPageLoadsUs,1781868628251000000,1781868688267000000,5035769
DirectByteBufferAllocator.reclaimed,1781868628251000000,1781868688267000000,40
MappedFileStorage.totalTimeSpentOnMappingUs,1781868628251000000,1781868688267000000,20762
DirectByteBufferAllocator.disposed,1781868628251000000,1781868688267000000,0
MappedFileStorage.storages,1781868628251000000,1781868688267000000,11
FilePageCache.maxRegisteredFiles,1781868628251000000,1781868688267000000,1652
FilePageCache.uncachedFileAccess,1781868628251000000,1781868688267000000,505
MappedFileStorage.totalBytesMapped,1781868628251000000,1781868688267000000,181665792
FilePageCache.capacityInBytes,1781868628251000000,1781868688267000000,629145600
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1781868628251000000,1781868688267000000,2934326
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1781868628251000000,1781868688267000000,1064960
StorageLockContext.competingThreads.max,1781868628251000000,1781868688267000000,12
StreamlinedBlobStorage.recordsDeleted,1781868628251000000,1781868688267000000,5
StreamlinedBlobStorage.recordsRelocated,1781868628251000000,1781868688267000000,0
MappedFileStorage.totalPagesMapped,1781868628251000000,1781868688267000000,11
FilePageCache.pageHits,1781868628251000000,1781868688267000000,0
StorageLockContext.competingThreads.90P,1781868628251000000,1781868688267000000,0
FilePageCache.maxCacheSizeInBytes,1781868628251000000,1781868688267000000,629153792
FilePageCache.pageLoadsAboveSizeThreshold,1781868628251000000,1781868688267000000,36
FilePageCache.pageFastCacheHits,1781868628251000000,1781868688267000000,14929
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1781868628251000000,1781868688267000000,630210560
DirectByteBufferAllocator.misses,1781868628251000000,1781868688267000000,603
FilePageCache.pageLoads,1781868628251000000,1781868688267000000,604
cacheStateStorage.get.counter,1781868628251000000,1781868688267000000,30
cacheStateStorage.set.duration,1781868628251000000,1781868688267000000,118
cacheStateStorage.set.counter,1781868628251000000,1781868688267000000,4
cacheStateStorage.get.duration,1781868628251000000,1781868688267000000,381
VFS.fileByIdCache.misses,1781868628251000000,1781868688267000000,287
VFS.contentStorage.recordsReadSize,1781868628251000000,1781868688267000000,273485
VFS.contentStorage.recordsStoredCompressed,1781868628251000000,1781868688267000000,0
VFS.fileChildByName,1781868628251000000,1781868688267000000,4789
VFS.cache.filesCreated,1781868628251000000,1781868688267000000,15886
FileNameCache.queries,1781868628251000000,1781868688267000000,372800
VFS.cache.segments,1781868628251000000,1781868688267000000,89.0
VFS.contentStorage.recordsDeduplicated,1781868628251000000,1781868688267000000,0
VFS.contentStorage.recordsUncompressedSize,1781868628251000000,1781868688267000000,0
VFS.contentStorage.recordsRead,1781868628251000000,1781868688267000000,8
VFS.cache.segmentsCreated,1781868628251000000,1781868688267000000,89
FileNameCache.totalMisses,1781868628251000000,1781868688267000000,28480
VFS.contentStorage.recordsStored,1781868628251000000,1781868688267000000,0
VFS.rootsCount,1781868628251000000,1781868688267000000,12.0
VFS.contentStorage.recordsReadDecompressed,1781868628251000000,1781868688267000000,4
VFS.fileByIdCache.hits,1781868628251000000,1781868688267000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1781868628251000000,1781868688267000000,1679
VFS.invertedFileNameIndex.requests,1781868628251000000,1781868688267000000,4
VFS.folderCaseSensitivityReads,1781868628251000000,1781868688267000000,0
VFS.contentStorage.recordsStoredSize,1781868628251000000,1781868688267000000,0
VFS.cache.directoriesCreated,1781868628251000000,1781868688267000000,1413
workspaceModel.mutableEntityStorage.collect.changes.ms,1781868628251000000,1781868688267000000,9
workspaceModel.moduleBridge.update.option.ms,1781868628251000000,1781868688267000000,0
workspaceModel.global.updates.count,1781868628251000000,1781868688267000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1781868628251000000,1781868688267000000,2
jps.app.storage.content.writer.save.component.ms,1781868628251000000,1781868688267000000,8
workspaceModel.moduleBridgeLoader.loading.modules.ms,1781868628251000000,1781868688267000000,782
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1781868628251000000,1781868688267000000,0
jps.global.initialize.library.bridges.after.loading.ms,1781868628251000000,1781868688267000000,3
jps.facet.change.listener.init.bridge.ms,1781868628251000000,1781868688267000000,7
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1781868628251000000,1781868688267000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1781868628251000000,1781868688267000000,154
workspaceModel.moduleBridge.before.changed.ms,1781868628251000000,1781868688267000000,0
jps.module.iml.entities.serializer.save.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1781868628251000000,1781868688267000000,2
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1781868628251000000,1781868688267000000,0
workspaceModel.global.apply.state.to.project.ms,1781868628251000000,1781868688267000000,308
jps.app.storage.content.reader.load.component.ms,1781868628251000000,1781868688267000000,7
jps.facet.change.listener.process.change.events.ms,1781868628251000000,1781868688267000000,13
jps.global.handle.before.change.events.ms,1781868628251000000,1781868688267000000,0
jps.module.iml.entities.serializer.load.entities.ms,1781868628251000000,1781868688267000000,341
workspaceModel.moduleManagerBridge.create.module.instance.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1781868628251000000,1781868688267000000,74
workspaceModel.mutableEntityStorage.add.entity.ms,1781868628251000000,1781868688267000000,184
workspaceModel.delayed.project.synchronizer.sync.ms,1781868628251000000,1781868688267000000,1155
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1781868628251000000,1781868688267000000,31
workspaceModel.save.cache.to.file.ms,1781868628251000000,1781868688267000000,169
workspaceModel.sync.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.load.cache.from.file.ms,1781868628251000000,1781868688267000000,709
workspaceModel.mutableEntityStorage.has.same.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1781868628251000000,1781868688267000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1781868628251000000,1781868688267000000,1
workspaceModel.mutableEntityStorage.resolve.ms,1781868628251000000,1781868688267000000,0
workspaceModel.do.save.caches.ms,1781868628251000000,1781868688267000000,202
jps.global.get.library.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1781868628251000000,1781868688267000000,0
jps.artifact.entities.serializer.load.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1781868628251000000,1781868688267000000,5
jps.save.global.entities.ms,1781868628251000000,1781868688267000000,46
jps.load.project.to.empty.storage.ms,1781868628251000000,1781868688267000000,825
workspaceModel.moduleManagerBridge.build.module.graph.ms,1781868628251000000,1781868688267000000,6
jps.global.get.library.by.name.ms,1781868628251000000,1781868688267000000,0
jps.artifact.entities.serializer.save.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1781868628251000000,1781868688267000000,4
workspaceModel.mutableEntityStorage.instances.count,1781868628251000000,1781868688267000000,33
jps.save.changed.project.entities.ms,1781868628251000000,1781868688267000000,6
jps.project.serializers.save.ms,1781868628251000000,1781868688267000000,6
workspaceModel.orphan.listener.update.ms,1781868628251000000,1781868688267000000,9
workspaceModel.moduleManagerBridge.load.all.modules.ms,1781868628251000000,1781868688267000000,88
jps.reload.project.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1781868628251000000,1781868688267000000,11
workspaceModel.mutableEntityStorage.entities.ms,1781868628251000000,1781868688267000000,1
jps.global.initialize.library.bridges.ms,1781868628251000000,1781868688267000000,2
jps.library.entities.serializer.load.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1781868628251000000,1781868688267000000,0
jps.library.entities.serializer.save.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1781868628251000000,1781868688267000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1781868628251000000,1781868688267000000,23
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1781868628251000000,1781868688267000000,2
jps.storage.jps.conf.reader.load.component.ms,1781868628251000000,1781868688267000000,16
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1781868628251000000,1781868688267000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1781868628251000000,1781868688267000000,2
workspaceModel.moduleManagerBridge.load.module.ms,1781868628251000000,1781868688267000000,0
jps.global.get.libraries.ms,1781868628251000000,1781868688267000000,2
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1781868628251000000,1781868688267000000,70
jps.apply.loaded.storage.ms,1781868628251000000,1781868688267000000,317
jps.load.initial.state.ms,1781868628251000000,1781868688267000000,181
workspaceModel.global.updates.ms,1781868628251000000,1781868688267000000,27
jps.facet.change.listener.before.change.events.ms,1781868628251000000,1781868688267000000,0
jps.project.serializers.load.ms,1781868628251000000,1781868688267000000,504
jps.global.handle.changed.events.ms,1781868628251000000,1781868688267000000,0
workspaceModel.load.cache.metadata.from.file.ms,1781868628251000000,1781868688267000000,39
Indexing.writer_2.totalTimeSpentWritingMs,1781868628251000000,1781868688267000000,0
Indexing.writesQueuedMax,1781868628251000000,1781868688267000000,0
Indexes.allKeys.lookupDuration90PMs,1781868628251000000,1781868688267000000,1.0
Indexing.writer_3.totalTimeSpentWritingMs,1781868628251000000,1781868688267000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1781868628251000000,1781868688267000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1781868628251000000,1781868688267000000,0
Indexes.stubs.lookupDuration90PMs,1781868628251000000,1781868688267000000,3.0
Indexes.stubs.lookups,1781868628251000000,1781868688267000000,1409
Indexing.cache.totalCacheMisses,1781868628251000000,1781868688267000000,1946
Indexes.allKeys.lookups,1781868628251000000,1781868688267000000,1
Indexes.entries.lookupDurationMaxMs,1781868628251000000,1781868688267000000,122.0
Indexing.writesQueuedAvg,1781868628251000000,1781868688267000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1781868628251000000,1781868688267000000,1.0
Indexing.cache.totalCacheAccesses,1781868628251000000,1781868688267000000,5347
Indexing.totalTimeIndexersSleptMs,1781868628251000000,1781868688267000000,0
Indexing.writesQueuedMin,1781868628251000000,1781868688267000000,0
Indexes.entries.lookupDuration90PMs,1781868628251000000,1781868688267000000,11.0
Indexes.entries.lookups,1781868628251000000,1781868688267000000,72
Indexing.cache.totalCacheEvicted,1781868628251000000,1781868688267000000,1360
Indexes.entries.lookupDurationAvgMs,1781868628251000000,1781868688267000000,6.222222222222222
Indexes.stubs.lookupDurationAvgMs,1781868628251000000,1781868688267000000,1.5502832861189801
Indexes.allKeys.lookupDurationAvgMs,1781868628251000000,1781868688267000000,1.0
Indexes.stubs.lookupDurationMaxMs,1781868628251000000,1781868688267000000,567.0
workspaceModel.cachedValue.calculated.count,1781868628251000000,1781868688267000000,16
workspaceModel.cachedValue.total.get.count,1781868628251000000,1781868688267000000,118
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781868628251000000,1781868688267000000,6
workspaceModel.check.recursive.update.ms,1781868628251000000,1781868688267000000,0
workspaceModel.pre.handlers.ms,1781868628251000000,1781868688267000000,2
workspaceModel.full.replace.project.model.ms,1781868628251000000,1781868688267000000,30
workspaceModel.to.snapshot.ms,1781868628251000000,1781868688267000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1781868628251000000,1781868688267000000,22
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781868628251000000,1781868688267000000,900
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781868628251000000,1781868688267000000,44
workspaceModel.updates.ms,1781868628251000000,1781868688267000000,300
workspaceModel.initializing.ms,1781868628251000000,1781868688267000000,18
workspaceModel.on.before.changed.ms,1781868628251000000,1781868688267000000,137
workspaceModel.collect.changes.ms,1781868628251000000,1781868688267000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1781868628251000000,1781868688267000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781868628251000000,1781868688267000000,32
workspaceModel.loading.from.cache.ms,1781868628251000000,1781868688267000000,685
workspaceModel.workspaceFileIndexData.instances.count,1781868628251000000,1781868688267000000,1
workspaceModel.cachedValue.clear.count,1781868628251000000,1781868688267000000,0
workspaceModel.cachedValue.from.cache.count,1781868628251000000,1781868688267000000,102
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781868628251000000,1781868688267000000,0
workspaceModel.init.bridges.ms,1781868628251000000,1781868688267000000,18
workspaceModel.workspaceFileIndexData.init.ms,1781868628251000000,1781868688267000000,474
workspaceModel.cachedValueWithParameters.total.get.count,1781868628251000000,1781868688267000000,10898
workspaceModel.replace.project.model.ms,1781868628251000000,1781868688267000000,0
workspaceModel.updates.precise.ms,1781868628251000000,1781868688267000000,64
workspaceModel.updates.count,1781868628251000000,1781868688267000000,3
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781868628251000000,1781868688267000000,66
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781868628251000000,1781868688267000000,1641
workspaceModel.update.unloaded.entities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.on.changed.ms,1781868628251000000,1781868688267000000,85
workspaceModel.cachedValueWithParameters.calculated.count,1781868628251000000,1781868688267000000,4
workspaceModel.cachedValueWithParameters.clear.count,1781868628251000000,1781868688267000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781868628251000000,1781868688267000000,0
workspaceModel.loading.total.ms,1781868628251000000,1781868688267000000,712
workspaceModel.cachedValueWithParameters.from.cache.count,1781868628251000000,1781868688267000000,10894
writeAction.max.wait.ms,1781868628251000000,1781868688267000000,223
writeAction.count,1781868628251000000,1781868688267000000,7
DiskQueryRelay.tasksExecuted,1781868628251000000,1781868688267000000,425
LowMemory.gcOverloaded,1781868628251000000,1781868688267000000,0
lexer.JAVA.time.ns,1781868628251000000,1781868688267000000,25112047
DiskQueryRelay.taskExecutionTotalTimeUs,1781868628251000000,1781868688267000000,2258760
writeAction.wait.ms,1781868628251000000,1781868688267000000,234
LowMemory.gcLoad,1781868628251000000,1781868688267000000,0.0
lexer.JAVA.size.bytes,1781868628251000000,1781868688267000000,2550
parser.JAVA.time.ns,1781868628251000000,1781868688267000000,227031739
parser.JAVA.size.bytes,1781868628251000000,1781868688267000000,2550
DiskQueryRelay.tasksRequested,1781868628251000000,1781868688267000000,1355
DiskQueryRelay.taskWaitingTotalTimeUs,1781868628251000000,1781868688267000000,17855479
writeAction.median.wait.ms,1781868628251000000,1781868688267000000,0
JVM.GC.collectionTimesMs,1781868688267000000,1781868748266000000,357
JVM.usedNativeBytes,1781868688267000000,1781868748266000000,451693224
MEM.ramPlusSwapMinusFileMappingsBytes,1781868688267000000,1781868748266000000,1318522880
JVM.GC.collections,1781868688267000000,1781868748266000000,1
MEM.ramMinusFileMappingsBytes,1781868688267000000,1781868748266000000,1318522880
JVM.totalDirectByteBuffersBytes,1781868688267000000,1781868748266000000,16900097
JVM.totalCpuTimeMs,1781868688267000000,1781868748266000000,21260
MEM.fileMappingsRamBytes,1781868688267000000,1781868748266000000,723361792
JVM.maxThreadCount,1781868688267000000,1781868748266000000,136
JVM.totalTimeAtSafepointsMs,1781868688267000000,1781868748266000000,358
OS.loadAverage,1781868688267000000,1781868748266000000,1.21240234375
JVM.maxHeapBytes,1781868688267000000,1781868748266000000,2147483648
JVM.totalSafepointCount,1781868688267000000,1781868748266000000,1
JVM.usedHeapBytes,1781868688267000000,1781868748266000000,409491784
MEM.ramBytes,1781868688267000000,1781868748266000000,2053185536
JVM.newThreadsCount,1781868688267000000,1781868748266000000,3
JVM.committedHeapBytes,1781868688267000000,1781868748266000000,628097024
JVM.totalTimeToSafepointsMs,1781868688267000000,1781868748266000000,1
JVM.totalBytesAllocated,1781868688267000000,1781868748266000000,274447720
JVM.threadCount,1781868688267000000,1781868748266000000,123
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1781868688267000000,1781868748266000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1781868688267000000,1781868748266000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1781868688267000000,1781868748266000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1781868688267000000,1781868748266000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1781868688267000000,1781868748266000000,0
compiler.ArtifactManagerBridge.commit.ms,1781868688267000000,1781868748266000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1781868688267000000,1781868748266000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1781868688267000000,1781868748266000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1781868688267000000,1781868748266000000,0
AWTEventQueue.dispatchTime90PNs,1781868688267000000,1781868748266000000,1368063
AWTEventQueue.dispatchTimeAvgNs,1781868688267000000,1781868748266000000,869472.9939963456
WriteAction.executionsCount,1781868688267000000,1781868748266000000,6
NonBlockingReadAction.finalizedExecutionsCount,1781868688267000000,1781868748266000000,92
FlushQueue.waitingTimeMaxNs,1781868688267000000,1781868748266000000,415236095
NonBlockingReadAction.failedExecutionTimeUs,1781868688267000000,1781868748266000000,0
NonBlockingReadAction.failedExecutionsCount,1781868688267000000,1781868748266000000,0
AWTEventQueue.dispatchTimeMaxNs,1781868688267000000,1781868748266000000,417333247
FlushQueue.queueSizeAvg,1781868688267000000,1781868748266000000,2.889558989822842
AWTEventQueue.dispatchTimeTotalNS,1781868688267000000,1781868748266000000,3331134491
ReadAction.executionsCount,1781868688267000000,1781868748266000000,6262
FlushQueue.executionTime90PNs,1781868688267000000,1781868748266000000,651263
FlushQueue.tasksExecuted,1781868688267000000,1781868748266000000,2653
FlushQueue.waitingTimeAvgNs,1781868688267000000,1781868748266000000,1793616.2563136073
FlushQueue.executionTimeMaxNs,1781868688267000000,1781868748266000000,5832703
NonBlockingReadAction.finalizedExecutionTimeUs,1781868688267000000,1781868748266000000,14184
AWTEventQueue.eventsDispatched,1781868688267000000,1781868748266000000,3831
FlushQueue.queueSize90P,1781868688267000000,1781868748266000000,8
FlushQueue.waitingTime90PNs,1781868688267000000,1781868748266000000,2834431
FlushQueue.queueSizeMax,1781868688267000000,1781868748266000000,18
FlushQueue.executionTimeAvgNs,1781868688267000000,1781868748266000000,226779.97738409348
DirectByteBufferAllocator.hits,1781868688267000000,1781868748266000000,2
StorageLockContext.competingThreads.avg,1781868688267000000,1781868748266000000,0.0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1781868688267000000,1781868748266000000,0
StreamlinedBlobStorage.recordsAllocated,1781868688267000000,1781868748266000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1781868688267000000,1781868748266000000,0
FilePageCache.totalPageDisposalsUs,1781868688267000000,1781868748266000000,35
FilePageCache.disposedBuffers,1781868688267000000,1781868748266000000,603
FilePageCache.totalPageLoadsUs,1781868688267000000,1781868748266000000,41186
DirectByteBufferAllocator.reclaimed,1781868688267000000,1781868748266000000,42
MappedFileStorage.totalTimeSpentOnMappingUs,1781868688267000000,1781868748266000000,20940
DirectByteBufferAllocator.disposed,1781868688267000000,1781868748266000000,604
MappedFileStorage.storages,1781868688267000000,1781868748266000000,12
FilePageCache.maxRegisteredFiles,1781868688267000000,1781868748266000000,1652
FilePageCache.uncachedFileAccess,1781868688267000000,1781868748266000000,19
MappedFileStorage.totalBytesMapped,1781868688267000000,1781868748266000000,185860096
FilePageCache.capacityInBytes,1781868688267000000,1781868748266000000,629145600
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1781868688267000000,1781868748266000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1781868688267000000,1781868748266000000,41967616
StorageLockContext.competingThreads.max,1781868688267000000,1781868748266000000,0
StreamlinedBlobStorage.recordsDeleted,1781868688267000000,1781868748266000000,0
StreamlinedBlobStorage.recordsRelocated,1781868688267000000,1781868748266000000,0
MappedFileStorage.totalPagesMapped,1781868688267000000,1781868748266000000,12
FilePageCache.pageHits,1781868688267000000,1781868748266000000,0
StorageLockContext.competingThreads.90P,1781868688267000000,1781868748266000000,0
FilePageCache.maxCacheSizeInBytes,1781868688267000000,1781868748266000000,629153792
FilePageCache.pageLoadsAboveSizeThreshold,1781868688267000000,1781868748266000000,1
FilePageCache.pageFastCacheHits,1781868688267000000,1781868748266000000,684
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1781868688267000000,1781868748266000000,15728640
DirectByteBufferAllocator.misses,1781868688267000000,1781868748266000000,16
FilePageCache.pageLoads,1781868688267000000,1781868748266000000,17
cacheStateStorage.get.counter,1781868688267000000,1781868748266000000,1
cacheStateStorage.set.duration,1781868688267000000,1781868748266000000,0
cacheStateStorage.set.counter,1781868688267000000,1781868748266000000,0
cacheStateStorage.get.duration,1781868688267000000,1781868748266000000,0
VFS.fileByIdCache.misses,1781868688267000000,1781868748266000000,447
VFS.contentStorage.recordsReadSize,1781868688267000000,1781868748266000000,4668
VFS.contentStorage.recordsStoredCompressed,1781868688267000000,1781868748266000000,0
VFS.fileChildByName,1781868688267000000,1781868748266000000,838
VFS.cache.filesCreated,1781868688267000000,1781868748266000000,10367
FileNameCache.queries,1781868688267000000,1781868748266000000,15616
VFS.cache.segments,1781868688267000000,1781868748266000000,89.0
VFS.contentStorage.recordsDeduplicated,1781868688267000000,1781868748266000000,0
VFS.contentStorage.recordsUncompressedSize,1781868688267000000,1781868748266000000,0
VFS.contentStorage.recordsRead,1781868688267000000,1781868748266000000,6
VFS.cache.segmentsCreated,1781868688267000000,1781868748266000000,0
FileNameCache.totalMisses,1781868688267000000,1781868748266000000,0
VFS.contentStorage.recordsStored,1781868688267000000,1781868748266000000,0
VFS.rootsCount,1781868688267000000,1781868748266000000,12.0
VFS.contentStorage.recordsReadDecompressed,1781868688267000000,1781868748266000000,0
VFS.fileByIdCache.hits,1781868688267000000,1781868748266000000,1
VFS.contentStorage.recordsDecompressionTimeUs,1781868688267000000,1781868748266000000,0
VFS.invertedFileNameIndex.requests,1781868688267000000,1781868748266000000,6
VFS.folderCaseSensitivityReads,1781868688267000000,1781868748266000000,0
VFS.contentStorage.recordsStoredSize,1781868688267000000,1781868748266000000,0
VFS.cache.directoriesCreated,1781868688267000000,1781868748266000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1781868688267000000,1781868748266000000,0
workspaceModel.moduleBridge.update.option.ms,1781868688267000000,1781868748266000000,0
workspaceModel.global.updates.count,1781868688267000000,1781868748266000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1781868688267000000,1781868748266000000,0
jps.app.storage.content.writer.save.component.ms,1781868688267000000,1781868748266000000,5
workspaceModel.moduleBridgeLoader.loading.modules.ms,1781868688267000000,1781868748266000000,0
