# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.cache.segments,1781855843126000000,1781855903170000000,88.0
VFS.fileByIdCache.misses,1781855843126000000,1781855903170000000,332
VFS.cache.filesCreated,1781855843126000000,1781855903170000000,18968
VFS.rootsCount,1781855843126000000,1781855903170000000,12.0
VFS.contentStorage.recordsStoredSize,1781855843126000000,1781855903170000000,0
JVM.maxHeapBytes,1781855843126000000,1781855903170000000,2147483648
JVM.totalCpuTimeMs,1781855843126000000,1781855903170000000,192900
JVM.maxThreadCount,1781855843126000000,1781855903170000000,143
JVM.GC.collectionTimesMs,1781855843126000000,1781855903170000000,1327
MEM.fileMappingsRamBytes,1781855843126000000,1781855903170000000,716673024
MEM.ramPlusSwapMinusFileMappingsBytes,1781855843126000000,1781855903170000000,1318469632
JVM.usedHeapBytes,1781855843126000000,1781855903170000000,443821568
JVM.totalTimeToSafepointsMs,1781855843126000000,1781855903170000000,70
JVM.totalSafepointCount,1781855843126000000,1781855903170000000,142
MEM.ramBytes,1781855843126000000,1781855903170000000,2047987712
MEM.ramMinusFileMappingsBytes,1781855843126000000,1781855903170000000,1318469632
JVM.threadCount,1781855843126000000,1781855903170000000,143
JVM.totalDirectByteBuffersBytes,1781855843126000000,1781855903170000000,47333377
JVM.newThreadsCount,1781855843126000000,1781855903170000000,151
JVM.totalBytesAllocated,1781855843126000000,1781855903170000000,3624766512
OS.loadAverage,1781855843126000000,1781855903170000000,2.12890625
JVM.totalTimeAtSafepointsMs,1781855843126000000,1781855903170000000,1365
JVM.usedNativeBytes,1781855843126000000,1781855903170000000,431722816
JVM.GC.collections,1781855843126000000,1781855903170000000,63
JVM.committedHeapBytes,1781855843126000000,1781855903170000000,599785472
DirectByteBufferAllocator.reclaimed,1781855843126000000,1781855903170000000,83
DirectByteBufferAllocator.hits,1781855843126000000,1781855903170000000,41
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1781855843126000000,1781855903170000000,47235072
FilePageCache.totalPageLoadsUs,1781855843126000000,1781855903170000000,1816189
StreamlinedBlobStorage.recordsDeleted,1781855843126000000,1781855903170000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1781855843126000000,1781855903170000000,2926444
StreamlinedBlobStorage.recordsRelocated,1781855843126000000,1781855903170000000,0
FilePageCache.pageFastCacheHits,1781855843126000000,1781855903170000000,23110
DirectByteBufferAllocator.disposed,1781855843126000000,1781855903170000000,603
FilePageCache.maxRegisteredFiles,1781855843126000000,1781855903170000000,1652
MappedFileStorage.storages,1781855843126000000,1781855903170000000,14
FilePageCache.maxCacheSizeInBytes,1781855843126000000,1781855903170000000,629153792
FilePageCache.uncachedFileAccess,1781855843126000000,1781855903170000000,542
StreamlinedBlobStorage.recordsAllocated,1781855843126000000,1781855903170000000,60014
FilePageCache.capacityInBytes,1781855843126000000,1781855903170000000,629145600
MappedFileStorage.totalBytesMapped,1781855843126000000,1781855903170000000,194248704
FilePageCache.pageLoads,1781855843126000000,1781855903170000000,655
StorageLockContext.competingThreads.max,1781855843126000000,1781855903170000000,11
MappedFileStorage.totalPagesMapped,1781855843126000000,1781855903170000000,14
StorageLockContext.competingThreads.avg,1781855843126000000,1781855903170000000,0.1794871794871795
StorageLockContext.competingThreads.90P,1781855843126000000,1781855903170000000,0
DirectByteBufferAllocator.misses,1781855843126000000,1781855903170000000,654
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1781855843126000000,1781855903170000000,5352989
FilePageCache.pageLoadsAboveSizeThreshold,1781855843126000000,1781855903170000000,40
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1781855843126000000,1781855903170000000,41959424
MappedFileStorage.totalTimeSpentOnMappingUs,1781855843126000000,1781855903170000000,21746
FilePageCache.disposedBuffers,1781855843126000000,1781855903170000000,644
FilePageCache.totalPageDisposalsUs,1781855843126000000,1781855903170000000,23332
FileChannelInterruptsRetryer.totalRetriedAttempts,1781855843126000000,1781855903170000000,0
FilePageCache.pageHits,1781855843126000000,1781855903170000000,2
cacheStateStorage.get.duration,1781855903170000000,1781855963166000000,0
cacheStateStorage.set.duration,1781855903170000000,1781855963166000000,11
cacheStateStorage.set.counter,1781855903170000000,1781855963166000000,1
cacheStateStorage.get.counter,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781855903170000000,1781855963166000000,0
workspaceModel.update.unloaded.entities.ms,1781855903170000000,1781855963166000000,0
workspaceModel.pre.handlers.ms,1781855903170000000,1781855963166000000,0
workspaceModel.initializing.ms,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781855903170000000,1781855963166000000,0
workspaceModel.full.replace.project.model.ms,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.init.ms,1781855903170000000,1781855963166000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1781855903170000000,1781855963166000000,0
workspaceModel.updates.precise.ms,1781855903170000000,1781855963166000000,0
workspaceModel.cachedValue.clear.count,1781855903170000000,1781855963166000000,0
workspaceModel.updates.ms,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.instances.count,1781855903170000000,1781855963166000000,0
workspaceModel.to.snapshot.ms,1781855903170000000,1781855963166000000,0
workspaceModel.loading.from.cache.ms,1781855903170000000,1781855963166000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781855903170000000,1781855963166000000,0
workspaceModel.cachedValue.total.get.count,1781855903170000000,1781855963166000000,4
workspaceModel.collect.changes.ms,1781855903170000000,1781855963166000000,0
workspaceModel.check.recursive.update.ms,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1781855903170000000,1781855963166000000,0
workspaceModel.replace.project.model.ms,1781855903170000000,1781855963166000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1781855903170000000,1781855963166000000,0
workspaceModel.on.before.changed.ms,1781855903170000000,1781855963166000000,0
workspaceModel.init.bridges.ms,1781855903170000000,1781855963166000000,0
workspaceModel.loading.total.ms,1781855903170000000,1781855963166000000,0
workspaceModel.cachedValue.calculated.count,1781855903170000000,1781855963166000000,1
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781855903170000000,1781855963166000000,0
workspaceModel.on.changed.ms,1781855903170000000,1781855963166000000,0
workspaceModel.updates.count,1781855903170000000,1781855963166000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781855903170000000,1781855963166000000,0
workspaceModel.cachedValueWithParameters.clear.count,1781855903170000000,1781855963166000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781855903170000000,1781855963166000000,0
workspaceModel.cachedValue.from.cache.count,1781855903170000000,1781855963166000000,3
AWTEventQueue.eventsDispatched,1781855903170000000,1781855963166000000,1886
FlushQueue.queueSize90P,1781855903170000000,1781855963166000000,1
FlushQueue.waitingTimeAvgNs,1781855903170000000,1781855963166000000,979286.1669505963
NonBlockingReadAction.finalizedExecutionsCount,1781855903170000000,1781855963166000000,1
AWTEventQueue.dispatchTimeMaxNs,1781855903170000000,1781855963166000000,65798143
AWTEventQueue.dispatchTimeAvgNs,1781855903170000000,1781855963166000000,688046.3626723224
ReadAction.executionsCount,1781855903170000000,1781855963166000000,266
AWTEventQueue.dispatchTime90PNs,1781855903170000000,1781855963166000000,1253375
FlushQueue.queueSizeAvg,1781855903170000000,1781855963166000000,0.6345826235093697
