# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
JVM.GC.collections,1781869116940000000,1781869176985000000,48
JVM.usedHeapBytes,1781869116940000000,1781869176985000000,705724080
JVM.totalTimeToSafepointsMs,1781869116940000000,1781869176985000000,55
MEM.ramPlusSwapMinusFileMappingsBytes,1781869116940000000,1781869176985000000,1474764800
JVM.newThreadsCount,1781869116940000000,1781869176985000000,139
OS.loadAverage,1781869116940000000,1781869176985000000,2.42236328125
JVM.committedHeapBytes,1781869116940000000,1781869176985000000,757071872
JVM.totalBytesAllocated,1781869116940000000,1781869176985000000,3174805264
JVM.usedNativeBytes,1781869116940000000,1781869176985000000,409248816
jps.global.initialize.library.bridges.ms,1781869116940000000,1781869176985000000,5
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1781869116940000000,1781869176985000000,0
jps.save.changed.project.entities.ms,1781869116940000000,1781869176985000000,0
jps.global.handle.before.change.events.ms,1781869116940000000,1781869176985000000,0
jps.artifact.entities.serializer.load.entities.ms,1781869116940000000,1781869176985000000,0
workspaceModel.load.cache.from.file.ms,1781869116940000000,1781869176985000000,658
workspaceModel.global.updates.ms,1781869116940000000,1781869176985000000,26
workspaceModel.mutableEntityStorage.resolve.ms,1781869116940000000,1781869176985000000,0
jps.project.serializers.save.ms,1781869116940000000,1781869176985000000,0
jps.library.entities.serializer.save.entities.ms,1781869116940000000,1781869176985000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1781869116940000000,1781869176985000000,0
workspaceModel.global.apply.state.to.project.ms,1781869116940000000,1781869176985000000,366
jps.reload.project.entities.ms,1781869116940000000,1781869176985000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1781869116940000000,1781869176985000000,6
workspaceModel.mutableEntityStorage.entities.ms,1781869116940000000,1781869176985000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1781869116940000000,1781869176985000000,34
jps.module.iml.entities.serializer.save.entities.ms,1781869116940000000,1781869176985000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1781869116940000000,1781869176985000000,0
jps.global.get.library.by.name.ms,1781869116940000000,1781869176985000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1781869116940000000,1781869176985000000,0
jps.global.handle.changed.events.ms,1781869116940000000,1781869176985000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1781869116940000000,1781869176985000000,73
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1781869116940000000,1781869176985000000,2
workspaceModel.sync.entities.ms,1781869116940000000,1781869176985000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1781869116940000000,1781869176985000000,5
jps.load.initial.state.ms,1781869116940000000,1781869176985000000,69
jps.app.storage.content.reader.load.component.ms,1781869116940000000,1781869176985000000,9
jps.global.get.library.ms,1781869116940000000,1781869176985000000,0
workspaceModel.global.updates.count,1781869116940000000,1781869176985000000,1
jps.facet.change.listener.init.bridge.ms,1781869116940000000,1781869176985000000,15
jps.apply.loaded.storage.ms,1781869116940000000,1781869176985000000,134
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1781869116940000000,1781869176985000000,2
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1781869116940000000,1781869176985000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1781869116940000000,1781869176985000000,0
jps.project.serializers.load.ms,1781869116940000000,1781869176985000000,168
workspaceModel.mutableEntityStorage.collect.changes.ms,1781869116940000000,1781869176985000000,2
workspaceModel.mutableEntityStorage.instances.count,1781869116940000000,1781869176985000000,33
jps.facet.change.listener.process.change.events.ms,1781869116940000000,1781869176985000000,12
workspaceModel.mutableEntityStorage.entities.by.source.ms,1781869116940000000,1781869176985000000,3
workspaceModel.moduleManagerBridge.load.all.modules.ms,1781869116940000000,1781869176985000000,139
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1781869116940000000,1781869176985000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1781869116940000000,1781869176985000000,7
jps.load.project.to.empty.storage.ms,1781869116940000000,1781869176985000000,377
workspaceModel.mutableEntityStorage.hasReferrers.ms,1781869116940000000,1781869176985000000,0
jps.module.iml.entities.serializer.load.entities.ms,1781869116940000000,1781869176985000000,85
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1781869116940000000,1781869176985000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1781869116940000000,1781869176985000000,106
workspaceModel.global.apply.state.to.project.builder.ms,1781869116940000000,1781869176985000000,16
jps.artifact.entities.serializer.save.entities.ms,1781869116940000000,1781869176985000000,0
jps.library.entities.serializer.load.entities.ms,1781869116940000000,1781869176985000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1781869116940000000,1781869176985000000,55
jps.global.initialize.library.bridges.after.loading.ms,1781869116940000000,1781869176985000000,4
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1781869116940000000,1781869176985000000,62
workspaceModel.moduleBridgeLoader.loading.modules.ms,1781869116940000000,1781869176985000000,738
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1781869116940000000,1781869176985000000,0
workspaceModel.orphan.listener.update.ms,1781869116940000000,1781869176985000000,11
jps.global.get.libraries.ms,1781869116940000000,1781869176985000000,3
workspaceModel.moduleManagerBridge.load.module.ms,1781869116940000000,1781869176985000000,0
workspaceModel.save.cache.to.file.ms,1781869116940000000,1781869176985000000,113
jps.save.global.entities.ms,1781869116940000000,1781869176985000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1781869116940000000,1781869176985000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1781869116940000000,1781869176985000000,522
workspaceModel.moduleBridge.update.option.ms,1781869116940000000,1781869176985000000,0
workspaceModel.moduleBridge.before.changed.ms,1781869116940000000,1781869176985000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1781869116940000000,1781869176985000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1781869116940000000,1781869176985000000,4
jps.storage.jps.conf.reader.load.component.ms,1781869116940000000,1781869176985000000,18
workspaceModel.moduleManagerBridge.newModule.ms,1781869116940000000,1781869176985000000,0
workspaceModel.load.cache.metadata.from.file.ms,1781869116940000000,1781869176985000000,47
jps.facet.change.listener.before.change.events.ms,1781869116940000000,1781869176985000000,0
workspaceModel.do.save.caches.ms,1781869116940000000,1781869176985000000,145
compiler.ArtifactManagerBridge.commit.ms,1781869176985000000,1781869236984000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1781869176985000000,1781869236984000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1781869176985000000,1781869236984000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1781869176985000000,1781869236984000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1781869176985000000,1781869236984000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1781869176985000000,1781869236984000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1781869176985000000,1781869236984000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1781869176985000000,1781869236984000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781869176985000000,1781869236984000000,0
workspaceModel.cachedValue.from.cache.count,1781869176985000000,1781869236984000000,1
workspaceModel.workspaceFileIndexData.markDirty.ms,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781869176985000000,1781869236984000000,0
workspaceModel.init.bridges.ms,1781869176985000000,1781869236984000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1781869176985000000,1781869236984000000,0
workspaceModel.cachedValue.total.get.count,1781869176985000000,1781869236984000000,1
workspaceModel.pre.handlers.ms,1781869176985000000,1781869236984000000,0
workspaceModel.cachedValue.calculated.count,1781869176985000000,1781869236984000000,0
workspaceModel.replace.project.model.ms,1781869176985000000,1781869236984000000,0
workspaceModel.check.recursive.update.ms,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781869176985000000,1781869236984000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1781869176985000000,1781869236984000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.instances.count,1781869176985000000,1781869236984000000,0
workspaceModel.full.replace.project.model.ms,1781869176985000000,1781869236984000000,0
workspaceModel.cachedValue.clear.count,1781869176985000000,1781869236984000000,0
workspaceModel.updates.count,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.init.ms,1781869176985000000,1781869236984000000,0
workspaceModel.collect.changes.ms,1781869176985000000,1781869236984000000,0
workspaceModel.cachedValueWithParameters.clear.count,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781869176985000000,1781869236984000000,0
workspaceModel.initializing.ms,1781869176985000000,1781869236984000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781869176985000000,1781869236984000000,0
workspaceModel.to.snapshot.ms,1781869176985000000,1781869236984000000,0
workspaceModel.update.unloaded.entities.ms,1781869176985000000,1781869236984000000,0
workspaceModel.on.changed.ms,1781869176985000000,1781869236984000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1781869176985000000,1781869236984000000,0
workspaceModel.loading.from.cache.ms,1781869176985000000,1781869236984000000,0
workspaceModel.on.before.changed.ms,1781869176985000000,1781869236984000000,0
workspaceModel.updates.ms,1781869176985000000,1781869236984000000,0
workspaceModel.updates.precise.ms,1781869176985000000,1781869236984000000,0
workspaceModel.loading.total.ms,1781869176985000000,1781869236984000000,0
LowMemory.gcLoad,1781869176985000000,1781869236984000000,7.030332763756838E-4
DiskQueryRelay.taskExecutionTotalTimeUs,1781869176985000000,1781869236984000000,0
writeAction.median.wait.ms,1781869176985000000,1781869236984000000,0
writeAction.wait.ms,1781869176985000000,1781869236984000000,0
DiskQueryRelay.tasksExecuted,1781869176985000000,1781869236984000000,0
DiskQueryRelay.tasksRequested,1781869176985000000,1781869236984000000,0
writeAction.max.wait.ms,1781869176985000000,1781869236984000000,130
LowMemory.gcOverloaded,1781869176985000000,1781869236984000000,0
writeAction.count,1781869176985000000,1781869236984000000,0
DiskQueryRelay.taskWaitingTotalTimeUs,1781869176985000000,1781869236984000000,0
FileNameCache.totalMisses,1781869176985000000,1781869236984000000,0
VFS.contentStorage.recordsReadDecompressed,1781869176985000000,1781869236984000000,0
VFS.contentStorage.recordsUncompressedSize,1781869176985000000,1781869236984000000,0
FileNameCache.queries,1781869176985000000,1781869236984000000,0
VFS.contentStorage.recordsStored,1781869176985000000,1781869236984000000,0
VFS.cache.segments,1781869176985000000,1781869236984000000,89.0
VFS.contentStorage.recordsDeduplicated,1781869176985000000,1781869236984000000,0
VFS.fileByIdCache.hits,1781869176985000000,1781869236984000000,0
VFS.contentStorage.recordsStoredSize,1781869176985000000,1781869236984000000,0
VFS.contentStorage.recordsStoredCompressed,1781869176985000000,1781869236984000000,0
VFS.invertedFileNameIndex.requests,1781869176985000000,1781869236984000000,0
VFS.cache.segmentsCreated,1781869176985000000,1781869236984000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1781869176985000000,1781869236984000000,0
VFS.fileChildByName,1781869176985000000,1781869236984000000,0
VFS.fileByIdCache.misses,1781869176985000000,1781869236984000000,0
VFS.folderCaseSensitivityReads,1781869176985000000,1781869236984000000,0
VFS.rootsCount,1781869176985000000,1781869236984000000,12.0
VFS.cache.filesCreated,1781869176985000000,1781869236984000000,0
VFS.contentStorage.recordsReadSize,1781869176985000000,1781869236984000000,0
VFS.cache.directoriesCreated,1781869176985000000,1781869236984000000,0
VFS.contentStorage.recordsRead,1781869176985000000,1781869236984000000,0
cacheStateStorage.set.duration,1781869176985000000,1781869236984000000,0
cacheStateStorage.get.counter,1781869176985000000,1781869236984000000,0
cacheStateStorage.get.duration,1781869176985000000,1781869236984000000,0
cacheStateStorage.set.counter,1781869176985000000,1781869236984000000,0
FlushQueue.executionTimeAvgNs,1781869176985000000,1781869236984000000,613916.4444444445
NonBlockingReadAction.finalizedExecutionTimeUs,1781869176985000000,1781869236984000000,0
FlushQueue.queueSizeAvg,1781869176985000000,1781869236984000000,0.0
FlushQueue.waitingTime90PNs,1781869176985000000,1781869236984000000,679935
FlushQueue.tasksExecuted,1781869176985000000,1781869236984000000,9
WriteAction.executionsCount,1781869176985000000,1781869236984000000,0
AWTEventQueue.dispatchTimeAvgNs,1781869176985000000,1781869236984000000,404911.3469387755
FlushQueue.waitingTimeMaxNs,1781869176985000000,1781869236984000000,679935
AWTEventQueue.dispatchTime90PNs,1781869176985000000,1781869236984000000,684031
NonBlockingReadAction.finalizedExecutionsCount,1781869176985000000,1781869236984000000,0
FlushQueue.executionTimeMaxNs,1781869176985000000,1781869236984000000,1400831
AWTEventQueue.dispatchTimeTotalNS,1781869176985000000,1781869236984000000,79370831
FlushQueue.executionTime90PNs,1781869176985000000,1781869236984000000,1400831
FlushQueue.queueSizeMax,1781869176985000000,1781869236984000000,0
NonBlockingReadAction.failedExecutionsCount,1781869176985000000,1781869236984000000,0
AWTEventQueue.eventsDispatched,1781869176985000000,1781869236984000000,196
AWTEventQueue.dispatchTimeMaxNs,1781869176985000000,1781869236984000000,2703359
NonBlockingReadAction.failedExecutionTimeUs,1781869176985000000,1781869236984000000,0
FlushQueue.waitingTimeAvgNs,1781869176985000000,1781869236984000000,385735.1111111111
ReadAction.executionsCount,1781869176985000000,1781869236984000000,4
FlushQueue.queueSize90P,1781869176985000000,1781869236984000000,0
StreamlinedBlobStorage.recordsDeleted,1781869176985000000,1781869236984000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1781869176985000000,1781869236984000000,26310
FilePageCache.pageLoads,1781869176985000000,1781869236984000000,0
MappedFileStorage.storages,1781869176985000000,1781869236984000000,12
DirectByteBufferAllocator.hits,1781869176985000000,1781869236984000000,0
FilePageCache.disposedBuffers,1781869176985000000,1781869236984000000,0
StreamlinedBlobStorage.recordsAllocated,1781869176985000000,1781869236984000000,0
FilePageCache.maxCacheSizeInBytes,1781869176985000000,1781869236984000000,629153792
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1781869176985000000,1781869236984000000,0
FilePageCache.pageHits,1781869176985000000,1781869236984000000,0
