# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
LowMemory.gcLoad,1781863649300000000,1781863709392000000,0.003669914165748587
writeAction.median.wait.ms,1781863649300000000,1781863709392000000,0
parser.JAVA.size.bytes,1781863649300000000,1781863709392000000,3836
LowMemory.gcOverloaded,1781863649300000000,1781863709392000000,0
lexer.JAVA.time.ns,1781863649300000000,1781863709392000000,22781310
writeAction.max.wait.ms,1781863649300000000,1781863709392000000,52
lexer.JAVA.size.bytes,1781863649300000000,1781863709392000000,3836
DiskQueryRelay.taskExecutionTotalTimeUs,1781863649300000000,1781863709392000000,1436334
writeAction.count,1781863649300000000,1781863709392000000,11
parser.JAVA.time.ns,1781863649300000000,1781863709392000000,249974585
writeAction.wait.ms,1781863649300000000,1781863709392000000,60
DiskQueryRelay.taskWaitingTotalTimeUs,1781863649300000000,1781863709392000000,5461187
DiskQueryRelay.tasksRequested,1781863649300000000,1781863709392000000,1519
workspaceModel.mutableEntityStorage.collect.changes.ms,1781863649300000000,1781863709392000000,4
jps.module.iml.entities.serializer.save.entities.ms,1781863649300000000,1781863709392000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1781863649300000000,1781863709392000000,6
jps.storage.jps.conf.reader.load.component.ms,1781863649300000000,1781863709392000000,41
jps.library.entities.serializer.load.entities.ms,1781863649300000000,1781863709392000000,1
workspaceModel.global.updates.ms,1781863649300000000,1781863709392000000,19
workspaceModel.mutableEntityStorage.resolve.ms,1781863649300000000,1781863709392000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1781863649300000000,1781863709392000000,120
workspaceModel.mutableEntityStorage.add.entity.ms,1781863649300000000,1781863709392000000,133
workspaceModel.mutableEntityStorage.referrers.ms,1781863649300000000,1781863709392000000,0
jps.app.storage.content.writer.save.component.ms,1781863649300000000,1781863709392000000,16
workspaceModel.mutableEntityStorage.remove.entity.ms,1781863649300000000,1781863709392000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1781863649300000000,1781863709392000000,6
jps.facet.change.listener.before.change.events.ms,1781863649300000000,1781863709392000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1781863649300000000,1781863709392000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1781863649300000000,1781863709392000000,0
jps.global.initialize.library.bridges.after.loading.ms,1781863649300000000,1781863709392000000,4
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1781863649300000000,1781863709392000000,29
workspaceModel.moduleManagerBridge.build.module.graph.ms,1781863649300000000,1781863709392000000,2
workspaceModel.mutableEntityStorage.entities.ms,1781863649300000000,1781863709392000000,2
jps.global.initialize.library.bridges.ms,1781863649300000000,1781863709392000000,2
workspaceModel.delayed.project.synchronizer.sync.ms,1781863649300000000,1781863709392000000,602
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1781863649300000000,1781863709392000000,12
workspaceModel.load.cache.metadata.from.file.ms,1781863649300000000,1781863709392000000,63
jps.apply.loaded.storage.ms,1781863649300000000,1781863709392000000,143
jps.reload.project.entities.ms,1781863649300000000,1781863709392000000,1
jps.global.handle.before.change.events.ms,1781863649300000000,1781863709392000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1781863649300000000,1781863709392000000,14
jps.module.iml.entities.serializer.load.entities.ms,1781863649300000000,1781863709392000000,183
workspaceModel.moduleManagerBridge.load.all.modules.ms,1781863649300000000,1781863709392000000,110
workspaceModel.sync.entities.ms,1781863649300000000,1781863709392000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1781863649300000000,1781863709392000000,0
jps.artifact.entities.serializer.load.entities.ms,1781863649300000000,1781863709392000000,0
workspaceModel.load.cache.from.file.ms,1781863649300000000,1781863709392000000,876
workspaceModel.moduleBridge.update.option.ms,1781863649300000000,1781863709392000000,0
workspaceModel.global.updates.count,1781863649300000000,1781863709392000000,1
workspaceModel.mutableEntityStorage.hasReferrers.ms,1781863649300000000,1781863709392000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1781863649300000000,1781863709392000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1781863649300000000,1781863709392000000,909
workspaceModel.global.apply.state.to.project.ms,1781863649300000000,1781863709392000000,444
workspaceModel.mutableEntityStorage.put.entity.ms,1781863649300000000,1781863709392000000,33
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1781863649300000000,1781863709392000000,2
jps.save.changed.project.entities.ms,1781863649300000000,1781863709392000000,8
jps.project.serializers.save.ms,1781863649300000000,1781863709392000000,8
jps.facet.change.listener.init.bridge.ms,1781863649300000000,1781863709392000000,15
jps.global.get.library.by.name.ms,1781863649300000000,1781863709392000000,0
jps.artifact.entities.serializer.save.entities.ms,1781863649300000000,1781863709392000000,0
jps.project.serializers.load.ms,1781863649300000000,1781863709392000000,247
jps.library.entities.serializer.save.entities.ms,1781863649300000000,1781863709392000000,0
jps.global.handle.changed.events.ms,1781863649300000000,1781863709392000000,0
workspaceModel.orphan.listener.update.ms,1781863649300000000,1781863709392000000,14
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1781863649300000000,1781863709392000000,5
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1781863649300000000,1781863709392000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1781863649300000000,1781863709392000000,0
jps.global.get.library.ms,1781863649300000000,1781863709392000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1781863649300000000,1781863709392000000,0
workspaceModel.save.cache.to.file.ms,1781863649300000000,1781863709392000000,310
workspaceModel.mutableEntityStorage.modify.entity.ms,1781863649300000000,1781863709392000000,9
workspaceModel.mutableEntityStorage.replace.by.source.ms,1781863649300000000,1781863709392000000,84
jps.app.storage.content.reader.load.component.ms,1781863649300000000,1781863709392000000,8
workspaceModel.mutableEntityStorage.entities.by.source.ms,1781863649300000000,1781863709392000000,4
workspaceModel.moduleManagerBridge.get.modules.ms,1781863649300000000,1781863709392000000,5
workspaceModel.do.save.caches.ms,1781863649300000000,1781863709392000000,338
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1781863649300000000,1781863709392000000,0
jps.load.project.to.empty.storage.ms,1781863649300000000,1781863709392000000,444
jps.save.global.entities.ms,1781863649300000000,1781863709392000000,99
jps.load.initial.state.ms,1781863649300000000,1781863709392000000,118
workspaceModel.moduleManagerBridge.load.module.ms,1781863649300000000,1781863709392000000,0
jps.facet.change.listener.process.change.events.ms,1781863649300000000,1781863709392000000,13
workspaceModel.mutableEntityStorage.instances.count,1781863649300000000,1781863709392000000,36
jps.global.get.libraries.ms,1781863649300000000,1781863709392000000,5
workspaceModel.moduleBridge.before.changed.ms,1781863649300000000,1781863709392000000,0
cacheStateStorage.get.counter,1781863649300000000,1781863709392000000,35
cacheStateStorage.set.duration,1781863649300000000,1781863709392000000,58
cacheStateStorage.get.duration,1781863649300000000,1781863709392000000,321
cacheStateStorage.set.counter,1781863649300000000,1781863709392000000,4
FileChannelInterruptsRetryer.totalRetriedAttempts,1781863649300000000,1781863709392000000,0
StorageLockContext.competingThreads.avg,1781863649300000000,1781863709392000000,0.0
FilePageCache.pageLoads,1781863649300000000,1781863709392000000,653
FilePageCache.pageFastCacheHits,1781863649300000000,1781863709392000000,16460
FilePageCache.disposedBuffers,1781863649300000000,1781863709392000000,640
FilePageCache.pageLoadsAboveSizeThreshold,1781863649300000000,1781863709392000000,36
FilePageCache.uncachedFileAccess,1781863649300000000,1781863709392000000,541
StorageLockContext.competingThreads.90P,1781863649300000000,1781863709392000000,0
FilePageCache.capacityInBytes,1781863649300000000,1781863709392000000,629145600
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1781863649300000000,1781863709392000000,2931035
DirectByteBufferAllocator.hits,1781863649300000000,1781863709392000000,37
FilePageCache.maxCacheSizeInBytes,1781863649300000000,1781863709392000000,629153792
MappedFileStorage.totalPagesMapped,1781863649300000000,1781863709392000000,15
DirectByteBufferAllocator.misses,1781863649300000000,1781863709392000000,652
MappedFileStorage.totalBytesMapped,1781863649300000000,1781863709392000000,198443008
DirectByteBufferAllocator.reclaimed,1781863649300000000,1781863709392000000,79
StorageLockContext.competingThreads.max,1781863649300000000,1781863709392000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1781863649300000000,1781863709392000000,75419
FilePageCache.pageHits,1781863649300000000,1781863709392000000,2
FilePageCache.maxRegisteredFiles,1781863649300000000,1781863709392000000,1652
MappedFileStorage.storages,1781863649300000000,1781863709392000000,15
StreamlinedBlobStorage.recordsRelocated,1781863649300000000,1781863709392000000,0
FilePageCache.totalPageDisposalsUs,1781863649300000000,1781863709392000000,15543
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1781863649300000000,1781863709392000000,5385693
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1781863649300000000,1781863709392000000,41959424
StreamlinedBlobStorage.recordsDeleted,1781863649300000000,1781863709392000000,3
FilePageCache.totalPageLoadsUs,1781863649300000000,1781863709392000000,2902183
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1781863649300000000,1781863709392000000,45137920
DirectByteBufferAllocator.disposed,1781863649300000000,1781863709392000000,603
StreamlinedBlobStorage.recordsAllocated,1781863649300000000,1781863709392000000,60478
compiler.ArtifactManagerBridge.getArtifacts.ms,1781863649300000000,1781863709392000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1781863649300000000,1781863709392000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1781863649300000000,1781863709392000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1781863649300000000,1781863709392000000,2
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1781863649300000000,1781863709392000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1781863649300000000,1781863709392000000,18
compiler.ArtifactManagerBridge.findArtifact.ms,1781863649300000000,1781863709392000000,0
compiler.ArtifactManagerBridge.commit.ms,1781863649300000000,1781863709392000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1781863649300000000,1781863709392000000,0
VFS.rootsCount,1781863709392000000,1781863769389000000,12.0
VFS.folderCaseSensitivityReads,1781863709392000000,1781863769389000000,0
VFS.invertedFileNameIndex.requests,1781863709392000000,1781863769389000000,0
FileNameCache.totalMisses,1781863709392000000,1781863769389000000,0
VFS.contentStorage.recordsStoredSize,1781863709392000000,1781863769389000000,0
VFS.fileChildByName,1781863709392000000,1781863769389000000,13
VFS.contentStorage.recordsReadDecompressed,1781863709392000000,1781863769389000000,0
VFS.contentStorage.recordsReadSize,1781863709392000000,1781863769389000000,0
VFS.contentStorage.recordsRead,1781863709392000000,1781863769389000000,0
VFS.contentStorage.recordsDeduplicated,1781863709392000000,1781863769389000000,0
VFS.cache.segments,1781863709392000000,1781863769389000000,62.0
FileNameCache.queries,1781863709392000000,1781863769389000000,0
VFS.cache.directoriesCreated,1781863709392000000,1781863769389000000,0
VFS.contentStorage.recordsDecompressionTimeUs,1781863709392000000,1781863769389000000,0
VFS.fileByIdCache.hits,1781863709392000000,1781863769389000000,0
VFS.contentStorage.recordsUncompressedSize,1781863709392000000,1781863769389000000,0
VFS.contentStorage.recordsStoredCompressed,1781863709392000000,1781863769389000000,0
VFS.cache.segmentsCreated,1781863709392000000,1781863769389000000,0
VFS.cache.filesCreated,1781863709392000000,1781863769389000000,2
VFS.fileByIdCache.misses,1781863709392000000,1781863769389000000,2
VFS.contentStorage.recordsStored,1781863709392000000,1781863769389000000,0
MEM.ramPlusSwapMinusFileMappingsBytes,1781863709392000000,1781863769389000000,1311219712
JVM.GC.collectionTimesMs,1781863709392000000,1781863769389000000,13
JVM.newThreadsCount,1781863709392000000,1781863769389000000,2
JVM.totalBytesAllocated,1781863709392000000,1781863769389000000,60748456
JVM.usedNativeBytes,1781863709392000000,1781863769389000000,437507704
MEM.ramMinusFileMappingsBytes,1781863709392000000,1781863769389000000,1311219712
JVM.totalCpuTimeMs,1781863709392000000,1781863769389000000,7340
OS.loadAverage,1781863709392000000,1781863769389000000,1.794921875
JVM.totalDirectByteBuffersBytes,1781863709392000000,1781863769389000000,45215745
MEM.ramBytes,1781863709392000000,1781863769389000000,2043842560
JVM.committedHeapBytes,1781863709392000000,1781863769389000000,605028352
MEM.fileMappingsRamBytes,1781863709392000000,1781863769389000000,719646720
JVM.totalTimeAtSafepointsMs,1781863709392000000,1781863769389000000,13
JVM.totalTimeToSafepointsMs,1781863709392000000,1781863769389000000,1
JVM.maxHeapBytes,1781863709392000000,1781863769389000000,2147483648
JVM.GC.collections,1781863709392000000,1781863769389000000,1
JVM.maxThreadCount,1781863709392000000,1781863769389000000,144
JVM.threadCount,1781863709392000000,1781863769389000000,87
JVM.usedHeapBytes,1781863709392000000,1781863769389000000,409192400
JVM.totalSafepointCount,1781863709392000000,1781863769389000000,1
Indexing.writer_0.totalTimeSpentWritingMs,1781863709392000000,1781863769389000000,0
Indexes.entries.lookups,1781863709392000000,1781863769389000000,1
Indexing.writer_2.totalTimeSpentWritingMs,1781863709392000000,1781863769389000000,0
Indexes.stubs.lookupDurationMaxMs,1781863709392000000,1781863769389000000,0.0
Indexes.stubs.lookups,1781863709392000000,1781863769389000000,8
Indexes.allKeys.lookupDurationAvgMs,1781863709392000000,1781863769389000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1781863709392000000,1781863769389000000,0.0
Indexes.allKeys.lookupDuration90PMs,1781863709392000000,1781863769389000000,0.0
Indexing.cache.totalCacheMisses,1781863709392000000,1781863769389000000,5
Indexing.totalTimeIndexersSleptMs,1781863709392000000,1781863769389000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1781863709392000000,1781863769389000000,0
Indexing.cache.totalCacheEvicted,1781863709392000000,1781863769389000000,5
Indexes.entries.lookupDurationMaxMs,1781863709392000000,1781863769389000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1781863709392000000,1781863769389000000,0
Indexes.stubs.lookupDurationAvgMs,1781863709392000000,1781863769389000000,0.0
Indexes.entries.lookupDuration90PMs,1781863709392000000,1781863769389000000,0.0
Indexes.allKeys.lookups,1781863709392000000,1781863769389000000,0
Indexes.entries.lookupDurationAvgMs,1781863709392000000,1781863769389000000,0.0
Indexes.stubs.lookupDuration90PMs,1781863709392000000,1781863769389000000,0.0
Indexing.writesQueuedMin,1781863709392000000,1781863769389000000,9223372036854775807
Indexing.writesQueuedMax,1781863709392000000,1781863769389000000,0
Indexing.cache.totalCacheAccesses,1781863709392000000,1781863769389000000,18
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1781863709392000000,1781863769389000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1781863709392000000,1781863769389000000,0
workspaceModel.replace.project.model.ms,1781863709392000000,1781863769389000000,0
workspaceModel.cachedValue.from.cache.count,1781863709392000000,1781863769389000000,5
workspaceModel.updates.ms,1781863709392000000,1781863769389000000,0
workspaceModel.on.changed.ms,1781863709392000000,1781863769389000000,0
workspaceModel.check.recursive.update.ms,1781863709392000000,1781863769389000000,0
workspaceModel.cachedValueWithParameters.clear.count,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1781863709392000000,1781863769389000000,0
workspaceModel.loading.total.ms,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1781863709392000000,1781863769389000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1781863709392000000,1781863769389000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexData.init.ms,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1781863709392000000,1781863769389000000,0
workspaceModel.cachedValue.calculated.count,1781863709392000000,1781863769389000000,0
workspaceModel.update.unloaded.entities.ms,1781863709392000000,1781863769389000000,0
workspaceModel.cachedValue.clear.count,1781863709392000000,1781863769389000000,0
workspaceModel.to.snapshot.ms,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1781863709392000000,1781863769389000000,0
workspaceModel.init.bridges.ms,1781863709392000000,1781863769389000000,0
workspaceModel.loading.from.cache.ms,1781863709392000000,1781863769389000000,0
workspaceModel.pre.handlers.ms,1781863709392000000,1781863769389000000,0
workspaceModel.cachedValue.total.get.count,1781863709392000000,1781863769389000000,5
workspaceModel.workspaceFileIndexData.processFileSets.ms,1781863709392000000,1781863769389000000,0
workspaceModel.initializing.ms,1781863709392000000,1781863769389000000,0
workspaceModel.updates.count,1781863709392000000,1781863769389000000,0
workspaceModel.collect.changes.ms,1781863709392000000,1781863769389000000,0
workspaceModel.workspaceFileIndexData.instances.count,1781863709392000000,1781863769389000000,0
workspaceModel.full.replace.project.model.ms,1781863709392000000,1781863769389000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1781863709392000000,1781863769389000000,0
workspaceModel.on.before.changed.ms,1781863709392000000,1781863769389000000,0
workspaceModel.updates.precise.ms,1781863709392000000,1781863769389000000,0
FlushQueue.queueSize90P,1781863709392000000,1781863769389000000,0
FlushQueue.queueSizeAvg,1781863709392000000,1781863769389000000,0.0
NonBlockingReadAction.finalizedExecutionsCount,1781863709392000000,1781863769389000000,0
FlushQueue.waitingTime90PNs,1781863709392000000,1781863769389000000,0
FlushQueue.waitingTimeMaxNs,1781863709392000000,1781863769389000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1781863709392000000,1781863769389000000,0
NonBlockingReadAction.failedExecutionsCount,1781863709392000000,1781863769389000000,0
AWTEventQueue.dispatchTimeAvgNs,1781863709392000000,1781863769389000000,0.0
ReadAction.executionsCount,1781863709392000000,1781863769389000000,118
AWTEventQueue.dispatchTimeMaxNs,1781863709392000000,1781863769389000000,0
FlushQueue.executionTime90PNs,1781863709392000000,1781863769389000000,0
FlushQueue.executionTimeAvgNs,1781863709392000000,1781863769389000000,0.0
AWTEventQueue.dispatchTime90PNs,1781863709392000000,1781863769389000000,0
FlushQueue.executionTimeMaxNs,1781863709392000000,1781863769389000000,0
FlushQueue.tasksExecuted,1781863709392000000,1781863769389000000,0
